marca,modelo,emplacados,acumulado_anual,data
PEUGEOT,208,2812,10732,5/2/2022
TOYOTA,YARIS_HB,2281,9753,5/2/2022
HONDA,CITY_HATCH,1800,5777,5/2/2022
RENAULT,SANDERO,1089,3642,5/2/2022
VW,POLO,391,1770,5/2/2022
MINI,COOPER,75,334,5/2/2022
JAC,E-JS1,72,261,5/2/2022
FIAT,500E,11,157,5/2/2022
RENAULT,ZOE,0,62,5/2/2022
GM,CRUZE_HB,165,619,5/2/2022
NISSAN,LEAF,37,172,5/2/2022
AUDI,A3,14,113,5/2/2022
BMW,I3,6,22,5/2/2022
MBENZ,CLASSE_A,6,21,5/2/2022
MBENZ,A45_AMG,7,20,5/2/2022
HYUNDAI,HB20S,3003,12958,5/2/2022
FIAT,CRONOS,3682,10093,5/2/2022
VW,VOYAGE,3511,4601,5/2/2022
FIAT,SIENA,131,3937,5/2/2022
RENAULT,LOGAN,329,3760,5/2/2022
GM,PRISMA,0,6,5/2/2022
NISSAN,VERSA,0,5,5/2/2022
FORD,KA_SEDAN,0,4,5/2/2022
TOYOTA,ETIOS_SEDAN,2,4,5/2/2022
FORD,FIESTA_SEDAN,1,1,5/2/2022
GM,ONIX_PLUS,5647,23067,5/2/2022
HONDA,CITY,2383,9927,5/2/2022
TOYOTA,YARIS_SEDAN,1353,5548,5/2/2022
NISSAN,VERSA,532,3802,5/2/2022
VW,VIRTUS,592,2372,5/2/2022
GM,COBALT,5,20,5/2/2022
TOYOTA,COROLLA,4169,17002,5/2/2022
GM,CRUZE_SEDAN,1085,3889,5/2/2022
HONDA,CIVIC,27,1964,5/2/2022
CAOA_CHERY,ARRIZO_6,125,989,5/2/2022
AUDI,A3_SEDAN,33,256,5/2/2022
KIA,CERATO,32,207,5/2/2022
AUDI,A5,41,106,5/2/2022
VW,JETTA,41,86,5/2/2022
MBENZ,CLA35,13,40,5/2/2022
MBENZ,CLASSE_A,5,23,5/2/2022
BMW,420I,6,13,5/2/2022
JAC,E-J7,12,12,5/2/2022
MBENZ,CLA45,4,10,5/2/2022
BMW,M440I,0,9,5/2/2022
BMW,218I,0,7,5/2/2022
BMW,M235I,0,7,5/2/2022
CITROEN,C4L,2,7,5/2/2022
MBENZ,CLASSE_C,0,2,5/2/2022
BMW,430I,0,1,5/2/2022
FORD,DEL_REY,0,1,5/2/2022
GM,VECTRA,0,1,5/2/2022
BMW,320I,370,1954,5/2/2022
MBENZ,CLASSE_C,104,579,5/2/2022
MBENZ,CLA250,80,139,5/2/2022
BMW,X1,395,673,3/2/2022
BMW,330E,26,85,5/2/2022
PORSCHE,PANAMERA,7,69,5/2/2022
AUDI,A4,10,55,5/2/2022
BMW,M340I,3,26,5/2/2022
BMW,530E,7,24,5/2/2022
AUDI,E_TRON_GT,2,22,5/2/2022
MBENZ,CLASSE_E,12,21,5/2/2022
TESLA,MODEL_S,4,17,5/2/2022
AUDI,A6,4,15,5/2/2022
FIAT,PALIO_WEEKEND,0,1,5/2/2022
FORD,BELINA,1,1,5/2/2022
VW,SPACE_FOX,1,1,5/2/2022
AUDI,RS6_AVANT,5,10,5/2/2022
AUDI,RS4_AVANT,1,4,5/2/2022
GM,CARAVAN,0,1,5/2/2022
FIAT,DOBLO,6,309,5/2/2022
HONDA,FIT,0,229,5/2/2022
GM,BOLT,0,1,5/2/2022
GM,SPIN,1926,5362,5/2/2022
KIA,CARNIVAL,27,178,5/2/2022
CHRYSLER,PACIFICA,0,6,5/2/2022
TOYOTA,SIENNA,0,4,5/2/2022
PORSCHE,911,57,182,5/2/2022
PORSCHE,TAYCAN,21,113,5/2/2022
FORD,MUSTANG,5,102,5/2/2022
PORSCHE,BOXSTER,8,74,5/2/2022
BMW,M3,20,47,5/2/2022
PORSCHE,CAYMAN,7,36,5/2/2022
GM,CORVETTE,8,34,5/2/2022
GM,CAMARO,2,25,5/2/2022
JAGUAR,F-TYPE,3,21,5/2/2022
VW,T_CROSS,6406,26563,5/2/2022
JEEP,COMPASS,5924,24925,5/2/2022
HYUNDAI,CRETA,6411,23332,5/2/2022
GM,TRACKER,6564,21654,5/2/2022
JEEP,RENEGADE,5489,20757,5/2/2022
FIAT,PULSE,4950,19198,5/2/2022
TOYOTA,COROLLA_CROSS,3905,18347,5/2/2022
VW,NIVUS,4087,13744,5/2/2022
NISSAN,KICKS,4892,12772,5/2/2022
JEEP,COMMANDER,1405,8231,5/2/2022
RENAULT,DUSTER,1311,7698,5/2/2022
CITROEN,C4_CACTUS,1590,6954,5/2/2022
TOYOTA,HILUX_SW4,1279,5532,5/2/2022
CAOA_CHERY,TIGGO_5X,918,4123,5/2/2022
PEUGEOT,2008,1042,3804,5/2/2022
CAOA_CHERY,TIGGO_7,1111,3736,5/2/2022
CAOA_CHERY,TIGGO_8,632,3614,5/2/2022
CAOA_CHERY,TIGGO_3X,246,3318,5/2/2022
HONDA,HR-V,21,3241,5/2/2022
VW,TAOS,765,3064,5/2/2022
RENAULT,CAPTUR,240,2237,5/2/2022
HYUNDAI,TUCSON,156,1839,5/2/2022
BMW,X1,474,1508,5/2/2022
MITSUBISHI,ECLIPSE_CROSS,566,1204,5/2/2022
MITSUBISHI,PAJERO,210,1084,5/2/2022
GM,TRAILBLAZER,209,1054,5/2/2022
VOLVO,XC60,279,917,5/2/2022
MITSUBISHI,Outlander,117,898,5/2/2022
HONDA,WR-V,0,710,5/2/2022
MBENZ,CLASSE_GLB,30,671,5/2/2022
VOLVO,XC40,109,645,5/2/2022
LAND_ROVER,DISCOVERY,133,586,5/2/2022
AUDI,Q5,83,577,5/2/2022
FORD,BRONCO,120,558,5/2/2022
FORD,TERRITORY,114,478,5/2/2022
PORSCHE,MACAN,81,470,5/2/2022
BMW,X3,96,431,5/2/2022
KIA,STONIC,85,416,5/2/2022
BMW,X5,62,413,5/2/2022
BMW,X4,154,403,5/2/2022
FIAT,MOBI,5911,19236,4/2/2022
RENAULT,KWID,3849,15251,4/2/2022
VW,GOL,837,7192,4/2/2022
FIAT,UNO,17,706,4/2/2022
VW,FUSCA,3,20,4/2/2022
VW,UP,2,8,4/2/2022
FIAT,147,1,1,4/2/2022
FIAT,FIAT,1,1,4/2/2022
GM,CELTA,0,1,4/2/2022
HYUNDAI,HB20,6502,25263,4/2/2022
GM,ONIX,5574,22920,4/2/2022
FIAT,ARGO,5488,15617,4/2/2022
PEUGEOT,208,1736,7920,4/2/2022
TOYOTA,YARIS_HB,2324,7472,4/2/2022
HONDA,CITY_HATCH,1782,3977,4/2/2022
RENAULT,SANDERO,824,2553,4/2/2022
VW,POLO,329,1379,4/2/2022
MINI,COOPER,46,259,4/2/2022
JAC,E-JS1,37,189,4/2/2022
FIAT,500E,14,146,4/2/2022
RENAULT,ZOE,0,62,4/2/2022
GM,CRUZE_HB,185,454,4/2/2022
NISSAN,LEAF,33,135,4/2/2022
AUDI,A3,7,99,4/2/2022
BMW,I3,0,16,4/2/2022
MBENZ,CLASSE_A,2,15,4/2/2022
MBENZ,A45_AMG,7,13,4/2/2022
HYUNDAI,HB20S,3192,9955,4/2/2022
FIAT,CRONOS,3043,6411,4/2/2022
FIAT,SIENA,205,3806,4/2/2022
RENAULT,LOGAN,649,3431,4/2/2022
VW,VOYAGE,302,1090,4/2/2022
GM,PRISMA,0,6,4/2/2022
NISSAN,VERSA,0,5,4/2/2022
FORD,KA_SEDAN,1,4,4/2/2022
TOYOTA,ETIOS_SEDAN,0,2,4/2/2022
GM,CORSA_SEDAN,0,1,4/2/2022
GM,ONIX_PLUS,5240,17421,4/2/2022
HONDA,CITY,2182,7544,4/2/2022
TOYOTA,YARIS_SEDAN,1160,4195,4/2/2022
NISSAN,VERSA,560,3270,4/2/2022
VW,VIRTUS,433,1780,4/2/2022
GM,COBALT,0,15,4/2/2022
TOYOTA,COROLLA,3729,12835,4/2/2022
GM,CRUZE_SEDAN,1115,2804,4/2/2022
HONDA,CIVIC,77,1937,4/2/2022
CAOA_CHERY,ARRIZO_6,243,864,4/2/2022
AUDI,A3_SEDAN,41,223,4/2/2022
KIA,CERATO,50,175,4/2/2022
AUDI,A5,17,65,4/2/2022
VW,JETTA,4,45,4/2/2022
MBENZ,CLA35,11,27,4/2/2022
MBENZ,CLASSE_A,6,18,4/2/2022
BMW,M440I,1,9,4/2/2022
BMW,218I,0,7,4/2/2022
BMW,420I,4,7,4/2/2022
BMW,M235I,0,7,4/2/2022
MBENZ,CLA45,2,6,4/2/2022
CITROEN,C4L,5,5,4/2/2022
MBENZ,CLASSE_C,1,2,4/2/2022
BMW,430I,0,1,4/2/2022
FORD,DEL_REY,1,1,4/2/2022
GM,VECTRA,1,1,4/2/2022
BMW,320I,313,1584,4/2/2022
MBENZ,CLASSE_C,83,475,4/2/2022
PORSCHE,PANAMERA,9,62,4/2/2022
BMW,330E,14,59,4/2/2022
MBENZ,CLA250,45,59,4/2/2022
AUDI,A4,6,45,4/2/2022
BMW,M340I,6,23,4/2/2022
AUDI,E_TRON_GT,2,20,4/2/2022
BMW,530E,2,17,4/2/2022
TESLA,MODEL_S,3,13,4/2/2022
HONDA,ACCORD,1,12,4/2/2022
AUDI,A6,3,11,4/2/2022
FIAT,PALIO_WEEKEND,0,1,4/2/2022
AUDI,RS6_AVANT,1,5,4/2/2022
AUDI,RS4_AVANT,0,3,4/2/2022
GM,CARAVAN,0,1,4/2/2022
FIAT,DOBLO,3,303,4/2/2022
HONDA,FIT,4,229,4/2/2022
GM,BOLT,0,1,4/2/2022
GM,SPIN,1611,3438,4/2/2022
KIA,CARNIVAL,33,151,4/2/2022
CHRYSLER,PACIFICA,4,6,4/2/2022
TOYOTA,SIENNA,3,4,4/2/2022
PORSCHE,911,45,125,4/2/2022
FORD,MUSTANG,11,97,4/2/2022
PORSCHE,TAYCAN,23,92,4/2/2022
PORSCHE,BOXSTER,21,66,4/2/2022
PORSCHE,CAYMAN,7,29,4/2/2022
BMW,M3,6,27,4/2/2022
GM,CORVETTE,8,26,4/2/2022
GM,CAMARO,16,23,4/2/2022
JAGUAR,F-TYPE,0,18,4/2/2022
VW,T_CROSS,4570,20157,4/2/2022
JEEP,COMPASS,4766,19001,4/2/2022
HYUNDAI,CRETA,4255,16921,4/2/2022
JEEP,RENEGADE,4165,15268,4/2/2022
GM,TRACKER,4410,15092,4/2/2022
TOYOTA,COROLLA_CROSS,3861,14444,4/2/2022
FIAT,PULSE,5520,14249,4/2/2022
VW,NIVUS,2644,9657,4/2/2022
NISSAN,KICKS,2473,7880,4/2/2022
JEEP,COMMANDER,1894,6826,4/2/2022
RENAULT,DUSTER,1405,6388,4/2/2022
CITROEN,C4_CACTUS,570,5364,4/2/2022
TOYOTA,HILUX_SW4,1149,4255,4/2/2022
HONDA,HR-V,115,3220,4/2/2022
CAOA_CHERY,TIGGO_5X,859,3205,4/2/2022
CAOA_CHERY,TIGGO_3X,544,3073,4/2/2022
CAOA_CHERY,TIGGO_8,883,2982,4/2/2022
PEUGEOT,2008,289,2762,4/2/2022
CAOA_CHERY,TIGGO_7,717,2625,4/2/2022
VW,TAOS,225,2299,4/2/2022
RENAULT,CAPTUR,315,1997,4/2/2022
HYUNDAI,TUCSON,42,1683,4/2/2022
BMW,X1,361,1034,4/2/2022
MITSUBISHI,PAJERO,223,874,4/2/2022
GM,TRAILBLAZER,305,845,4/2/2022
MITSUBISHI,Outlander,161,781,4/2/2022
HONDA,WR-V,6,710,4/2/2022
MBENZ,CLASSE_GLB,63,641,4/2/2022
MITSUBISHI,ECLIPSE_CROSS,217,638,4/2/2022
VOLVO,XC60,136,638,4/2/2022
VOLVO,XC40,98,536,4/2/2022
AUDI,Q5,93,494,4/2/2022
LAND_ROVER,DISCOVERY,96,453,4/2/2022
FORD,BRONCO,125,438,4/2/2022
PORSCHE,MACAN,111,389,4/2/2022
FORD,TERRITORY,99,364,4/2/2022
BMW,X5,102,351,4/2/2022
BMW,X3,128,335,4/2/2022
KIA,STONIC,81,331,4/2/2022
LAND_ROVER,EVOQUE,93,310,4/2/2022
FIAT,MOBI,6581,13325,3/2/2022
RENAULT,KWID,3585,11402,3/2/2022
VW,GOL,1193,6355,3/2/2022
FIAT,UNO,21,689,3/2/2022
VW,FUSCA,4,17,3/2/2022
VW,UP,4,6,3/2/2022
GM,CELTA,0,1,3/2/2022
GM,CHEVETTE,1,1,3/2/2022
HYUNDAI,HB20,6908,18761,3/2/2022
GM,ONIX,5421,17348,3/2/2022
FIAT,ARGO,3078,10130,3/2/2022
PEUGEOT,208,2307,6185,3/2/2022
TOYOTA,YARIS_HB,2085,5149,3/2/2022
HONDA,CITY_HATCH,1933,2195,3/2/2022
RENAULT,SANDERO,607,1729,3/2/2022
VW,POLO,491,1050,3/2/2022
MINI,COOPER,74,213,3/2/2022
JAC,E-JS1,72,152,3/2/2022
FIAT,500E,24,132,3/2/2022
RENAULT,ZOE,6,62,3/2/2022
GM,CRUZE_HB,194,269,3/2/2022
NISSAN,LEAF,12,102,3/2/2022
AUDI,A3,16,92,3/2/2022
BMW,I3,4,16,3/2/2022
MBENZ,CLASSE_A,8,13,3/2/2022
MBENZ,A45_AMG,6,6,3/2/2022
HYUNDAI,HB20S,2304,6763,3/2/2022
FIAT,SIENA,296,3601,3/2/2022
FIAT,CRONOS,785,3369,3/2/2022
RENAULT,LOGAN,798,2782,3/2/2022
VW,VOYAGE,121,788,3/2/2022
GM,PRISMA,3,6,3/2/2022
NISSAN,VERSA,1,5,3/2/2022
FORD,KA_SEDAN,1,3,3/2/2022
TOYOTA,ETIOS_SEDAN,0,2,3/2/2022
GM,CORSA_SEDAN,0,1,3/2/2022
GM,ONIX_PLUS,4179,12181,3/2/2022
HONDA,CITY,1992,5362,3/2/2022
TOYOTA,YARIS_SEDAN,1221,3036,3/2/2022
NISSAN,VERSA,835,2710,3/2/2022
VW,VIRTUS,429,1347,3/2/2022
GM,COBALT,11,15,3/2/2022
TOYOTA,COROLLA,4196,9110,3/2/2022
HONDA,CIVIC,250,1860,3/2/2022
GM,CRUZE_SEDAN,746,1689,3/2/2022
CAOA_CHERY,ARRIZO_6,181,621,3/2/2022
AUDI,A3_SEDAN,64,182,3/2/2022
KIA,CERATO,41,125,3/2/2022
AUDI,A5,14,48,3/2/2022
VW,JETTA,5,41,3/2/2022
MBENZ,CLA35,9,16,3/2/2022
MBENZ,CLASSE_A,5,12,3/2/2022
BMW,M440I,4,8,3/2/2022
BMW,218I,0,7,3/2/2022
BMW,M235I,2,7,3/2/2022
MBENZ,CLA45,4,4,3/2/2022
BMW,420I,1,3,3/2/2022
BMW,430I,1,1,3/2/2022
MBENZ,CLASSE_C,0,1,3/2/2022
BMW,320I,545,1271,3/2/2022
MBENZ,CLASSE_C,88,392,3/2/2022
PORSCHE,PANAMERA,16,53,3/2/2022
BMW,330E,13,45,3/2/2022
AUDI,A4,11,39,3/2/2022
AUDI,E_TRON_GT,11,18,3/2/2022
BMW,M340I,2,17,3/2/2022
BMW,530E,4,15,3/2/2022
MBENZ,CLA250,5,14,3/2/2022
HONDA,ACCORD,2,12,3/2/2022
TESLA,MODEL_S,2,10,3/2/2022
AUDI,A6,4,8,3/2/2022
FIAT,PALIO_WEEKEND,0,1,3/2/2022
AUDI,RS6_AVANT,0,4,3/2/2022
AUDI,RS4_AVANT,0,3,3/2/2022
GM,CARAVAN,0,1,3/2/2022
FIAT,DOBLO,169,300,3/2/2022
HONDA,FIT,16,225,3/2/2022
GM,BOLT,0,1,3/2/2022
GM,SPIN,1224,1827,3/2/2022
KIA,CARNIVAL,28,118,3/2/2022
CHRYSLER,PACIFICA,1,2,3/2/2022
TOYOTA,SIENNA,0,1,3/2/2022
FORD,MUSTANG,18,87,3/2/2022
PORSCHE,911,40,80,3/2/2022
PORSCHE,TAYCAN,26,69,3/2/2022
PORSCHE,BOXSTER,12,45,3/2/2022
PORSCHE,CAYMAN,7,22,3/2/2022
BMW,M3,8,21,3/2/2022
GM,CORVETTE,9,18,3/2/2022
JAGUAR,F-TYPE,11,18,3/2/2022
MBENZ,AMG_GT_BS,1,13,3/2/2022
VW,T_CROSS,6549,15588,3/2/2022
JEEP,COMPASS,4724,14235,3/2/2022
HYUNDAI,CRETA,4238,12667,3/2/2022
JEEP,RENEGADE,3789,11103,3/2/2022
GM,TRACKER,4748,10683,3/2/2022
TOYOTA,COROLLA_CROSS,4318,10584,3/2/2022
FIAT,PULSE,3650,8729,3/2/2022
VW,NIVUS,3154,7015,3/2/2022
NISSAN,KICKS,2569,5408,3/2/2022
RENAULT,DUSTER,1908,4984,3/2/2022
JEEP,COMMANDER,1835,4932,3/2/2022
CITROEN,C4_CACTUS,883,4794,3/2/2022
HONDA,HR-V,466,3107,3/2/2022
TOYOTA,HILUX_SW4,1201,3106,3/2/2022
CAOA_CHERY,TIGGO_3X,708,2529,3/2/2022
PEUGEOT,2008,393,2473,3/2/2022
CAOA_CHERY,TIGGO_5X,1082,2346,3/2/2022
CAOA_CHERY,TIGGO_8,543,2100,3/2/2022
VW,TAOS,445,2074,3/2/2022
CAOA_CHERY,TIGGO_7,646,1908,3/2/2022
RENAULT,CAPTUR,595,1682,3/2/2022
HYUNDAI,TUCSON,592,1641,3/2/2022
HONDA,WR-V,24,704,3/2/2022
MITSUBISHI,PAJERO,290,651,3/2/2022
MITSUBISHI,Outlander,208,620,3/2/2022
MBENZ,CLASSE_GLB,264,578,3/2/2022
GM,TRAILBLAZER,80,540,3/2/2022
VOLVO,XC60,103,502,3/2/2022
VOLVO,XC40,128,438,3/2/2022
MITSUBISHI,ECLIPSE_CROSS,138,421,3/2/2022
AUDI,Q5,107,401,3/2/2022
LAND_ROVER,DISCOVERY,132,357,3/2/2022
FORD,BRONCO,145,313,3/2/2022
PORSCHE,MACAN,176,278,3/2/2022
FORD,TERRITORY,80,265,3/2/2022
KIA,STONIC,137,250,3/2/2022
BMW,X5,51,249,3/2/2022
LAND_ROVER,RANGE_ROVER,72,232,3/2/2022
LAND_ROVER,EVOQUE,79,217,3/2/2022
RENAULT,KWID,4262,7442,2/2/2022
FIAT,MOBI,4162,6689,2/2/2022
VW,GOL,1710,5145,2/2/2022
FIAT,UNO,46,668,2/2/2022
VW,FUSCA,2,12,2/2/2022
VW,UP,1,2,2/2/2022
GM,CELTA,1,1,2/2/2022
HYUNDAI,HB20,6161,11795,2/2/2022
GM,ONIX,6541,11744,2/2/2022
FIAT,ARGO,4321,6997,2/2/2022
PEUGEOT,208,1847,3836,2/2/2022
TOYOTA,YARIS_HB,2067,3022,2/2/2022
RENAULT,SANDERO,469,1076,2/2/2022
VW,POLO,295,548,2/2/2022
HONDA,CITY_HATCH,245,247,2/2/2022
MINI,COOPER,64,139,2/2/2022
FIAT,500E,88,107,2/2/2022
JAC,E-JS1,48,78,2/2/2022
RENAULT,ZOE,5,56,2/2/2022
NISSAN,LEAF,49,90,2/2/2022
AUDI,A3,28,76,2/2/2022
GM,CRUZE_HB,53,74,2/2/2022
BMW,I3,0,12,2/2/2022
MBENZ,CLASSE_A,2,5,2/2/2022
FORD,FOCUS,0,2,2/2/2022
HYUNDAI,HB20S,2055,4446,2/2/2022
FIAT,SIENA,2637,3303,2/2/2022
FIAT,CRONOS,839,2570,2/2/2022
RENAULT,LOGAN,1363,1970,2/2/2022
VW,VOYAGE,187,666,2/2/2022
NISSAN,VERSA,2,4,2/2/2022
GM,PRISMA,2,3,2/2/2022
FORD,KA_SEDAN,0,2,2/2/2022
TOYOTA,ETIOS_SEDAN,0,2,2/2/2022
GM,CORSA_SEDAN,1,1,2/2/2022
GM,ONIX_PLUS,4489,7920,2/2/2022
HONDA,CITY,2326,3337,2/2/2022
NISSAN,VERSA,1056,1850,2/2/2022
TOYOTA,YARIS_SEDAN,1202,1794,2/2/2022
VW,VIRTUS,301,913,2/2/2022
GM,COBALT,4,4,2/2/2022
TOYOTA,COROLLA,2729,4871,2/2/2022
HONDA,CIVIC,471,1604,2/2/2022
GM,CRUZE_SEDAN,477,935,2/2/2022
CAOA_CHERY,ARRIZO_6,166,436,2/2/2022
AUDI,A3_SEDAN,56,116,2/2/2022
KIA,CERATO,38,82,2/2/2022
VW,JETTA,10,36,2/2/2022
AUDI,A5,16,34,2/2/2022
BMW,218I,4,7,2/2/2022
MBENZ,CLA35,5,7,2/2/2022
MBENZ,CLASSE_A,4,7,2/2/2022
BMW,M235I,0,5,2/2/2022
BMW,M440I,0,4,2/2/2022
BMW,420I,0,2,2/2/2022
MBENZ,CLASSE_C,1,1,2/2/2022
BMW,320I,447,706,2/2/2022
MBENZ,CLASSE_C,163,301,2/2/2022
PORSCHE,PANAMERA,23,37,2/2/2022
BMW,330E,15,32,2/2/2022
AUDI,A4,3,28,2/2/2022
BMW,M340I,8,14,2/2/2022
BMW,530E,6,11,2/2/2022
HONDA,ACCORD,5,11,2/2/2022
MBENZ,CLA250,4,9,2/2/2022
TESLA,MODEL_S,4,8,2/2/2022
AUDI,E_TRON_GT,2,7,2/2/2022
VOLVO,S90,1,5,2/2/2022
FIAT,PALIO_WEEKEND,0,1,2/2/2022
AUDI,RS6_AVANT,2,4,2/2/2022
AUDI,RS4_AVANT,3,3,2/2/2022
GM,CARAVAN,0,1,2/2/2022
HONDA,FIT,55,209,2/2/2022
FIAT,DOBLO,83,131,2/2/2022
GM,BOLT,0,1,2/2/2022
GM,SPIN,88,601,2/2/2022
KIA,CARNIVAL,39,88,2/2/2022
CHRYSLER,PACIFICA,0,1,2/2/2022
TOYOTA,SIENNA,0,1,2/2/2022
FORD,MUSTANG,21,69,2/2/2022
PORSCHE,TAYCAN,22,43,2/2/2022
PORSCHE,911,23,39,2/2/2022
PORSCHE,BOXSTER,23,33,2/2/2022
PORSCHE,CAYMAN,7,15,2/2/2022
BMW,M3,8,13,2/2/2022
MBENZ,AMG_GT_BS,9,12,2/2/2022
GM,CORVETTE,4,9,2/2/2022
JAGUAR,F-TYPE,7,7,2/2/2022
JEEP,COMPASS,4503,9408,2/2/2022
VW,T_CROSS,5118,8879,2/2/2022
HYUNDAI,CRETA,4163,8338,2/2/2022
JEEP,RENEGADE,2229,7227,2/2/2022
TOYOTA,COROLLA_CROSS,3732,6210,2/2/2022
GM,TRACKER,3419,5794,2/2/2022
FIAT,PULSE,1843,5035,2/2/2022
CITROEN,C4_CACTUS,1587,3870,2/2/2022
VW,NIVUS,2417,3801,2/2/2022
JEEP,COMMANDER,1614,3051,2/2/2022
RENAULT,DUSTER,1550,2993,2/2/2022
NISSAN,KICKS,1112,2794,2/2/2022
HONDA,HR-V,826,2618,2/2/2022
PEUGEOT,2008,445,2076,2/2/2022
TOYOTA,HILUX_SW4,997,1886,2/2/2022
CAOA_CHERY,TIGGO_3X,786,1809,2/2/2022
VW,TAOS,667,1613,2/2/2022
CAOA_CHERY,TIGGO_8,878,1548,2/2/2022
CAOA_CHERY,TIGGO_5X,649,1247,2/2/2022
CAOA_CHERY,TIGGO_7,730,1242,2/2/2022
RENAULT,CAPTUR,480,1047,2/2/2022
HYUNDAI,TUCSON,820,1040,2/2/2022
HONDA,WR-V,79,679,2/2/2022
GM,TRAILBLAZER,113,460,2/2/2022
MITSUBISHI,Outlander,224,408,2/2/2022
VOLVO,XC60,198,396,2/2/2022
MITSUBISHI,PAJERO,273,351,2/2/2022
MBENZ,CLASSE_GLB,93,312,2/2/2022
VOLVO,XC40,89,308,2/2/2022
AUDI,Q5,126,292,2/2/2022
MITSUBISHI,ECLIPSE_CROSS,140,279,2/2/2022
BMW,X1,127,263,2/2/2022
LAND_ROVER,DISCOVERY,129,221,2/2/2022
BMW,X5,123,197,2/2/2022
FORD,TERRITORY,64,183,2/2/2022
FORD,BRONCO,89,160,2/2/2022
LAND_ROVER,RANGE_ROVER,99,159,2/2/2022
LAND_ROVER,EVOQUE,68,137,2/2/2022
LAND_ROVER,DEFENDER,44,132,2/2/2022
SUZUKI,JIMNY,73,129,2/2/2022
VW,GOL,3435,3435,1/2/2022
RENAULT,KWID,3180,3180,1/2/2022
FIAT,MOBI,2528,2528,1/2/2022
FIAT,UNO,622,622,1/2/2022
VW,FUSCA,10,10,1/2/2022
VW,UP,1,1,1/2/2022
FIAT,PALIO,0,0,1/2/2022
TOYOTA,ETIOS_HB,0,0,1/2/2022
HYUNDAI,HB20,5634,5634,1/2/2022
GM,ONIX,5205,5205,1/2/2022
FIAT,ARGO,2676,2676,1/2/2022
PEUGEOT,208,1989,1989,1/2/2022
TOYOTA,YARIS_HB,955,955,1/2/2022
RENAULT,SANDERO,607,607,1/2/2022
VW,POLO,253,253,1/2/2022
MINI,COOPER,75,75,1/2/2022
RENAULT,ZOE,51,51,1/2/2022
JAC,E-JS1,30,30,1/2/2022
VW_FOX,CROSS_FOX,23,23,1/2/2022
FIAT,500E,19,19,1/2/2022
AUDI,A3,48,48,1/2/2022
NISSAN,LEAF,41,41,1/2/2022
GM,CRUZE_HB,21,21,1/2/2022
BMW,I3,12,12,1/2/2022
MBENZ,CLASSE_A,3,3,1/2/2022
FORD,FOCUS,2,2,1/2/2022
HYUNDAI,HB20S,2391,2391,1/2/2022
FIAT,CRONOS,1732,1732,1/2/2022
FIAT,SIENA,666,666,1/2/2022
RENAULT,LOGAN,607,607,1/2/2022
VW,VOYAGE,479,479,1/2/2022
FORD,KA_SEDAN,2,2,1/2/2022
NISSAN,VERSA,2,2,1/2/2022
TOYOTA,ETIOS_SEDAN,2,2,1/2/2022
GM,PRISMA,1,1,1/2/2022
NISSAN,V-DRIVE,0,0,1/2/2022
GM,ONIX_PLUS,3431,3431,1/2/2022
HONDA,CITY,1011,1011,1/2/2022
NISSAN,VERSA,794,794,1/2/2022
VW,VIRTUS,612,612,1/2/2022
TOYOTA,YARIS_SEDAN,593,593,1/2/2022
CAOA_CHERY,ARRIZO_5,2,2,1/2/2022
TOYOTA,COROLLA,2142,2142,1/2/2022
HONDA,CIVIC,1133,1133,1/2/2022
GM,CRUZE_SEDAN,458,458,1/2/2022
CAOA_CHERY,ARRIZO_6,270,270,1/2/2022
AUDI,A3_SEDAN,60,60,1/2/2022
KIA,CERATO,44,44,1/2/2022
VW,JETTA,26,26,1/2/2022
AUDI,A5,18,18,1/2/2022
BMW,M235I,5,5,1/2/2022
BMW,M440I,4,4,1/2/2022
BMW,218I,3,3,1/2/2022
MBENZ,CLASSE_A,3,3,1/2/2022
BMW,420I,2,2,1/2/2022
MBENZ,CLA35,2,2,1/2/2022
BMW,430I,0,0,1/2/2022
GM,IMPALA,0,0,1/2/2022
MBENZ,CLA45,0,0,1/2/2022
BMW,320I,259,259,1/2/2022
MBENZ,CLASSE_C,138,138,1/2/2022
AUDI,A4,25,25,1/2/2022
BMW,330E,17,17,1/2/2022
PORSCHE,PANAMERA,14,14,1/2/2022
BMW,M340I,6,6,1/2/2022
HONDA,ACCORD,6,6,1/2/2022
AUDI,E_TRON_GT,5,5,1/2/2022
BMW,530E,5,5,1/2/2022
MBENZ,CLA250,5,5,1/2/2022
VOLVO,S90,4,4,1/2/2022
TESLA,MODEL_S,4,4,1/2/2022
FIAT,PALIO_WEEKEND,1,1,1/2/2022
VW,SPACE_FOX,0,0,1/2/2022
AUDI,RS6_AVANT,2,2,1/2/2022
GM,CARAVAN,1,1,1/2/2022
AUDI,RS4_AVANT,0,0,1/2/2022
HONDA,FIT,154,154,1/2/2022
FIAT,DOBLO,48,48,1/2/2022
GM,BOLT,1,1,1/2/2022
GM,SPIN,513,513,1/2/2022
KIA,CARNIVAL,49,49,1/2/2022
CHRYSLER,PACIFICA,1,1,1/2/2022
TOYOTA,SIENNA,1,1,1/2/2022
FORD,MUSTANG,48,48,1/2/2022
PORSCHE,TAYCAN,21,21,1/2/2022
PORSCHE,911,16,16,1/2/2022
PORSCHE,BOXSTER,10,10,1/2/2022
PORSCHE,CAYMAN,8,8,1/2/2022
